Date,RollNo,Name,Subject,Status
2026-08-21,23CS101,Aarav Sharma,Computer Networks,Present
2026-08-21,23CS102,Ishika Dubey,Computer Networks,Present
2026-08-21,23CS103,Rohan Patil,Computer Networks,Present
2026-08-21,23CS104,Sneha Iyer,Computer Networks,Absent
2026-08-21,23CS105,Kabir Mehta,Computer Networks,Absent
2026-08-21,23CS106,Ananya Rao,Computer Networks,Present
2026-08-21,23CS107,Vivek Kulkarni,Computer Networks,Present
2026-08-21,23CS108,Priya Nair,Computer Networks,Present
2026-08-21,23CS109,Arjun Deshmukh,Computer Networks,Present
2026-08-21,23CS110,Tanvi Joshi,Computer Networks,Present
2026-08-21,23CS111,Yash Agarwal,Computer Networks,Present
2026-08-21,23CS112,Meera Pillai,Computer Networks,Present
2026-08-21,23CS113,Nikhil Verma,Computer Networks,Present
2026-08-21,23CS114,Riya Bansal,Computer Networks,Absent
2026-08-21,23CS115,Omkar Jadhav,Computer Networks,Absent
2026-08-21,23CS101,Aarav Sharma,Soft Skills,Present
2026-08-21,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-21,23CS103,Rohan Patil,Soft Skills,Present
2026-08-21,23CS104,Sneha Iyer,Soft Skills,Absent
2026-08-21,23CS105,Kabir Mehta,Soft Skills,Present
2026-08-21,23CS106,Ananya Rao,Soft Skills,Present
2026-08-21,23CS107,Vivek Kulkarni,Soft Skills,Present
2026-08-21,23CS108,Priya Nair,Soft Skills,Present
2026-08-21,23CS109,Arjun Deshmukh,Soft Skills,Present
2026-08-21,23CS110,Tanvi Joshi,Soft Skills,Absent
2026-08-21,23CS111,Yash Agarwal,Soft Skills,Absent
2026-08-21,23CS112,Meera Pillai,Soft Skills,Absent
2026-08-21,23CS113,Nikhil Verma,Soft Skills,Absent
2026-08-21,23CS114,Riya Bansal,Soft Skills,Absent
2026-08-21,23CS115,Omkar Jadhav,Soft Skills,Present
2026-08-24,23CS101,Aarav Sharma,Machine Learning,Present
2026-08-24,23CS102,Ishika Dubey,Machine Learning,Present
2026-08-24,23CS103,Rohan Patil,Machine Learning,Present
2026-08-24,23CS104,Sneha Iyer,Machine Learning,Absent
2026-08-24,23CS105,Kabir Mehta,Machine Learning,Present
2026-08-24,23CS106,Ananya Rao,Machine Learning,Present
2026-08-24,23CS107,Vivek Kulkarni,Machine Learning,Present
2026-08-24,23CS108,Priya Nair,Machine Learning,Present
2026-08-24,23CS109,Arjun Deshmukh,Machine Learning,Absent
2026-08-24,23CS110,Tanvi Joshi,Machine Learning,Present
2026-08-24,23CS111,Yash Agarwal,Machine Learning,Present
2026-08-24,23CS112,Meera Pillai,Machine Learning,Present
2026-08-24,23CS113,Nikhil Verma,Machine Learning,Present
2026-08-24,23CS114,Riya Bansal,Machine Learning,Present
2026-08-24,23CS115,Omkar Jadhav,Machine Learning,Present
2026-08-24,23CS101,Aarav Sharma,DBMS,Present
2026-08-24,23CS102,Ishika Dubey,DBMS,Present
2026-08-24,23CS103,Rohan Patil,DBMS,Present
2026-08-24,23CS104,Sneha Iyer,DBMS,Present
2026-08-24,23CS105,Kabir Mehta,DBMS,Present
2026-08-24,23CS106,Ananya Rao,DBMS,Present
2026-08-24,23CS107,Vivek Kulkarni,DBMS,Present
2026-08-24,23CS108,Priya Nair,DBMS,Present
2026-08-24,23CS109,Arjun Deshmukh,DBMS,Present
2026-08-24,23CS110,Tanvi Joshi,DBMS,Present
2026-08-24,23CS111,Yash Agarwal,DBMS,Absent
2026-08-24,23CS112,Meera Pillai,DBMS,Present
2026-08-24,23CS113,Nikhil Verma,DBMS,Present
2026-08-24,23CS114,Riya Bansal,DBMS,Present
2026-08-24,23CS115,Omkar Jadhav,DBMS,Present
2026-08-24,23CS101,Aarav Sharma,Computer Networks,Present
2026-08-24,23CS102,Ishika Dubey,Computer Networks,Present
2026-08-24,23CS103,Rohan Patil,Computer Networks,Present
2026-08-24,23CS104,Sneha Iyer,Computer Networks,Present
2026-08-24,23CS105,Kabir Mehta,Computer Networks,Present
2026-08-24,23CS106,Ananya Rao,Computer Networks,Present
2026-08-24,23CS107,Vivek Kulkarni,Computer Networks,Present
2026-08-24,23CS108,Priya Nair,Computer Networks,Present
2026-08-24,23CS109,Arjun Deshmukh,Computer Networks,Present
2026-08-24,23CS110,Tanvi Joshi,Computer Networks,Present
2026-08-24,23CS111,Yash Agarwal,Computer Networks,Absent
2026-08-24,23CS112,Meera Pillai,Computer Networks,Present
2026-08-24,23CS113,Nikhil Verma,Computer Networks,Present
2026-08-24,23CS114,Riya Bansal,Computer Networks,Absent
2026-08-24,23CS115,Omkar Jadhav,Computer Networks,Present
2026-08-24,23CS101,Aarav Sharma,Soft Skills,Absent
2026-08-24,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-24,23CS103,Rohan Patil,Soft Skills,Absent
2026-08-24,23CS104,Sneha Iyer,Soft Skills,Present
2026-08-24,23CS105,Kabir Mehta,Soft Skills,Present
2026-08-24,23CS106,Ananya Rao,Soft Skills,Absent
2026-08-24,23CS107,Vivek Kulkarni,Soft Skills,Present
2026-08-24,23CS108,Priya Nair,Soft Skills,Present
2026-08-24,23CS109,Arjun Deshmukh,Soft Skills,Present
2026-08-24,23CS110,Tanvi Joshi,Soft Skills,Present
2026-08-24,23CS111,Yash Agarwal,Soft Skills,Present
2026-08-24,23CS112,Meera Pillai,Soft Skills,Present
2026-08-24,23CS113,Nikhil Verma,Soft Skills,Present
2026-08-24,23CS114,Riya Bansal,Soft Skills,Present
2026-08-24,23CS115,Omkar Jadhav,Soft Skills,Present
2026-08-25,23CS101,Aarav Sharma,Agentic AI,Absent
2026-08-25,23CS102,Ishika Dubey,Agentic AI,Present
2026-08-25,23CS103,Rohan Patil,Agentic AI,Present
2026-08-25,23CS104,Sneha Iyer,Agentic AI,Present
2026-08-25,23CS105,Kabir Mehta,Agentic AI,Absent
2026-08-25,23CS106,Ananya Rao,Agentic AI,Present
2026-08-25,23CS107,Vivek Kulkarni,Agentic AI,Absent
2026-08-25,23CS108,Priya Nair,Agentic AI,Present
2026-08-25,23CS109,Arjun Deshmukh,Agentic AI,Present
2026-08-25,23CS110,Tanvi Joshi,Agentic AI,Present
2026-08-25,23CS111,Yash Agarwal,Agentic AI,Present
2026-08-25,23CS112,Meera Pillai,Agentic AI,Present
2026-08-25,23CS113,Nikhil Verma,Agentic AI,Present
2026-08-25,23CS114,Riya Bansal,Agentic AI,Absent
2026-08-25,23CS115,Omkar Jadhav,Agentic AI,Present
2026-08-25,23CS101,Aarav Sharma,Machine Learning,Absent
2026-08-25,23CS102,Ishika Dubey,Machine Learning,Absent
2026-08-25,23CS103,Rohan Patil,Machine Learning,Present
2026-08-25,23CS104,Sneha Iyer,Machine Learning,Present
2026-08-25,23CS105,Kabir Mehta,Machine Learning,Present
2026-08-25,23CS106,Ananya Rao,Machine Learning,Present
2026-08-25,23CS107,Vivek Kulkarni,Machine Learning,Present
2026-08-25,23CS108,Priya Nair,Machine Learning,Present
2026-08-25,23CS109,Arjun Deshmukh,Machine Learning,Present
2026-08-25,23CS110,Tanvi Joshi,Machine Learning,Absent
2026-08-25,23CS111,Yash Agarwal,Machine Learning,Absent
2026-08-25,23CS112,Meera Pillai,Machine Learning,Present
2026-08-25,23CS113,Nikhil Verma,Machine Learning,Present
2026-08-25,23CS114,Riya Bansal,Machine Learning,Present
2026-08-25,23CS115,Omkar Jadhav,Machine Learning,Absent
2026-08-25,23CS101,Aarav Sharma,DBMS,Present
2026-08-25,23CS102,Ishika Dubey,DBMS,Present
2026-08-25,23CS103,Rohan Patil,DBMS,Present
2026-08-25,23CS104,Sneha Iyer,DBMS,Absent
2026-08-25,23CS105,Kabir Mehta,DBMS,Present
2026-08-25,23CS106,Ananya Rao,DBMS,Present
2026-08-25,23CS107,Vivek Kulkarni,DBMS,Present
2026-08-25,23CS108,Priya Nair,DBMS,Present
2026-08-25,23CS109,Arjun Deshmukh,DBMS,Present
2026-08-25,23CS110,Tanvi Joshi,DBMS,Present
2026-08-25,23CS111,Yash Agarwal,DBMS,Absent
2026-08-25,23CS112,Meera Pillai,DBMS,Present
2026-08-25,23CS113,Nikhil Verma,DBMS,Present
2026-08-25,23CS114,Riya Bansal,DBMS,Absent
2026-08-25,23CS115,Omkar Jadhav,DBMS,Absent
2026-08-25,23CS101,Aarav Sharma,Soft Skills,Present
2026-08-25,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-25,23CS103,Rohan Patil,Soft Skills,Absent
2026-08-25,23CS104,Sneha Iyer,Soft Skills,Absent
2026-08-25,23CS105,Kabir Mehta,Soft Skills,Present
2026-08-25,23CS106,Ananya Rao,Soft Skills,Present
2026-08-25,23CS107,Vivek Kulkarni,Soft Skills,Absent
2026-08-25,23CS108,Priya Nair,Soft Skills,Present
2026-08-25,23CS109,Arjun Deshmukh,Soft Skills,Present
2026-08-25,23CS110,Tanvi Joshi,Soft Skills,Present
2026-08-25,23CS111,Yash Agarwal,Soft Skills,Present
2026-08-25,23CS112,Meera Pillai,Soft Skills,Absent
2026-08-25,23CS113,Nikhil Verma,Soft Skills,Present
2026-08-25,23CS114,Riya Bansal,Soft Skills,Absent
2026-08-25,23CS115,Omkar Jadhav,Soft Skills,Present
2026-08-26,23CS101,Aarav Sharma,Agentic AI,Present
2026-08-26,23CS102,Ishika Dubey,Agentic AI,Absent
2026-08-26,23CS103,Rohan Patil,Agentic AI,Present
2026-08-26,23CS104,Sneha Iyer,Agentic AI,Present
2026-08-26,23CS105,Kabir Mehta,Agentic AI,Present
2026-08-26,23CS106,Ananya Rao,Agentic AI,Present
2026-08-26,23CS107,Vivek Kulkarni,Agentic AI,Present
2026-08-26,23CS108,Priya Nair,Agentic AI,Present
2026-08-26,23CS109,Arjun Deshmukh,Agentic AI,Present
2026-08-26,23CS110,Tanvi Joshi,Agentic AI,Present
2026-08-26,23CS111,Yash Agarwal,Agentic AI,Present
2026-08-26,23CS112,Meera Pillai,Agentic AI,Present
2026-08-26,23CS113,Nikhil Verma,Agentic AI,Present
2026-08-26,23CS114,Riya Bansal,Agentic AI,Present
2026-08-26,23CS115,Omkar Jadhav,Agentic AI,Present
2026-08-26,23CS101,Aarav Sharma,Machine Learning,Present
2026-08-26,23CS102,Ishika Dubey,Machine Learning,Present
2026-08-26,23CS103,Rohan Patil,Machine Learning,Present
2026-08-26,23CS104,Sneha Iyer,Machine Learning,Present
2026-08-26,23CS105,Kabir Mehta,Machine Learning,Present
2026-08-26,23CS106,Ananya Rao,Machine Learning,Present
2026-08-26,23CS107,Vivek Kulkarni,Machine Learning,Present
2026-08-26,23CS108,Priya Nair,Machine Learning,Present
2026-08-26,23CS109,Arjun Deshmukh,Machine Learning,Present
2026-08-26,23CS110,Tanvi Joshi,Machine Learning,Absent
2026-08-26,23CS111,Yash Agarwal,Machine Learning,Absent
2026-08-26,23CS112,Meera Pillai,Machine Learning,Present
2026-08-26,23CS113,Nikhil Verma,Machine Learning,Present
2026-08-26,23CS114,Riya Bansal,Machine Learning,Absent
2026-08-26,23CS115,Omkar Jadhav,Machine Learning,Absent
2026-08-26,23CS101,Aarav Sharma,DBMS,Absent
2026-08-26,23CS102,Ishika Dubey,DBMS,Present
2026-08-26,23CS103,Rohan Patil,DBMS,Present
2026-08-26,23CS104,Sneha Iyer,DBMS,Present
2026-08-26,23CS105,Kabir Mehta,DBMS,Absent
2026-08-26,23CS106,Ananya Rao,DBMS,Absent
2026-08-26,23CS107,Vivek Kulkarni,DBMS,Absent
2026-08-26,23CS108,Priya Nair,DBMS,Present
2026-08-26,23CS109,Arjun Deshmukh,DBMS,Present
2026-08-26,23CS110,Tanvi Joshi,DBMS,Present
2026-08-26,23CS111,Yash Agarwal,DBMS,Absent
2026-08-26,23CS112,Meera Pillai,DBMS,Present
2026-08-26,23CS113,Nikhil Verma,DBMS,Present
2026-08-26,23CS114,Riya Bansal,DBMS,Present
2026-08-26,23CS115,Omkar Jadhav,DBMS,Present
2026-08-26,23CS101,Aarav Sharma,Computer Networks,Present
2026-08-26,23CS102,Ishika Dubey,Computer Networks,Present
2026-08-26,23CS103,Rohan Patil,Computer Networks,Present
2026-08-26,23CS104,Sneha Iyer,Computer Networks,Absent
2026-08-26,23CS105,Kabir Mehta,Computer Networks,Present
2026-08-26,23CS106,Ananya Rao,Computer Networks,Present
2026-08-26,23CS107,Vivek Kulkarni,Computer Networks,Present
2026-08-26,23CS108,Priya Nair,Computer Networks,Present
2026-08-26,23CS109,Arjun Deshmukh,Computer Networks,Present
2026-08-26,23CS110,Tanvi Joshi,Computer Networks,Present
2026-08-26,23CS111,Yash Agarwal,Computer Networks,Present
2026-08-26,23CS112,Meera Pillai,Computer Networks,Absent
2026-08-26,23CS113,Nikhil Verma,Computer Networks,Present
2026-08-26,23CS114,Riya Bansal,Computer Networks,Present
2026-08-26,23CS115,Omkar Jadhav,Computer Networks,Present
2026-08-26,23CS101,Aarav Sharma,Soft Skills,Present
2026-08-26,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-26,23CS103,Rohan Patil,Soft Skills,Present
2026-08-26,23CS104,Sneha Iyer,Soft Skills,Present
2026-08-26,23CS105,Kabir Mehta,Soft Skills,Absent
2026-08-26,23CS106,Ananya Rao,Soft Skills,Present
2026-08-26,23CS107,Vivek Kulkarni,Soft Skills,Absent
2026-08-26,23CS108,Priya Nair,Soft Skills,Present
2026-08-26,23CS109,Arjun Deshmukh,Soft Skills,Absent
2026-08-26,23CS110,Tanvi Joshi,Soft Skills,Present
2026-08-26,23CS111,Yash Agarwal,Soft Skills,Present
2026-08-26,23CS112,Meera Pillai,Soft Skills,Present
2026-08-26,23CS113,Nikhil Verma,Soft Skills,Present
2026-08-26,23CS114,Riya Bansal,Soft Skills,Absent
2026-08-26,23CS115,Omkar Jadhav,Soft Skills,Present
2026-08-27,23CS101,Aarav Sharma,Agentic AI,Absent
2026-08-27,23CS102,Ishika Dubey,Agentic AI,Present
2026-08-27,23CS103,Rohan Patil,Agentic AI,Present
2026-08-27,23CS104,Sneha Iyer,Agentic AI,Absent
2026-08-27,23CS105,Kabir Mehta,Agentic AI,Present
2026-08-27,23CS106,Ananya Rao,Agentic AI,Present
2026-08-27,23CS107,Vivek Kulkarni,Agentic AI,Present
2026-08-27,23CS108,Priya Nair,Agentic AI,Present
2026-08-27,23CS109,Arjun Deshmukh,Agentic AI,Present
2026-08-27,23CS110,Tanvi Joshi,Agentic AI,Present
2026-08-27,23CS111,Yash Agarwal,Agentic AI,Present
2026-08-27,23CS112,Meera Pillai,Agentic AI,Present
2026-08-27,23CS113,Nikhil Verma,Agentic AI,Present
2026-08-27,23CS114,Riya Bansal,Agentic AI,Present
2026-08-27,23CS115,Omkar Jadhav,Agentic AI,Absent
2026-08-27,23CS101,Aarav Sharma,Machine Learning,Present
2026-08-27,23CS102,Ishika Dubey,Machine Learning,Present
2026-08-27,23CS103,Rohan Patil,Machine Learning,Absent
2026-08-27,23CS104,Sneha Iyer,Machine Learning,Present
2026-08-27,23CS105,Kabir Mehta,Machine Learning,Present
2026-08-27,23CS106,Ananya Rao,Machine Learning,Present
2026-08-27,23CS107,Vivek Kulkarni,Machine Learning,Absent
2026-08-27,23CS108,Priya Nair,Machine Learning,Present
2026-08-27,23CS109,Arjun Deshmukh,Machine Learning,Present
2026-08-27,23CS110,Tanvi Joshi,Machine Learning,Present
2026-08-27,23CS111,Yash Agarwal,Machine Learning,Absent
2026-08-27,23CS112,Meera Pillai,Machine Learning,Absent
2026-08-27,23CS113,Nikhil Verma,Machine Learning,Present
2026-08-27,23CS114,Riya Bansal,Machine Learning,Absent
2026-08-27,23CS115,Omkar Jadhav,Machine Learning,Present
2026-08-27,23CS101,Aarav Sharma,DBMS,Absent
2026-08-27,23CS102,Ishika Dubey,DBMS,Present
2026-08-27,23CS103,Rohan Patil,DBMS,Present
2026-08-27,23CS104,Sneha Iyer,DBMS,Absent
2026-08-27,23CS105,Kabir Mehta,DBMS,Present
2026-08-27,23CS106,Ananya Rao,DBMS,Present
2026-08-27,23CS107,Vivek Kulkarni,DBMS,Present
2026-08-27,23CS108,Priya Nair,DBMS,Present
2026-08-27,23CS109,Arjun Deshmukh,DBMS,Present
2026-08-27,23CS110,Tanvi Joshi,DBMS,Present
2026-08-27,23CS111,Yash Agarwal,DBMS,Present
2026-08-27,23CS112,Meera Pillai,DBMS,Present
2026-08-27,23CS113,Nikhil Verma,DBMS,Present
2026-08-27,23CS114,Riya Bansal,DBMS,Present
2026-08-27,23CS115,Omkar Jadhav,DBMS,Present
2026-08-27,23CS101,Aarav Sharma,Computer Networks,Present
2026-08-27,23CS102,Ishika Dubey,Computer Networks,Absent
2026-08-27,23CS103,Rohan Patil,Computer Networks,Present
2026-08-27,23CS104,Sneha Iyer,Computer Networks,Present
2026-08-27,23CS105,Kabir Mehta,Computer Networks,Absent
2026-08-27,23CS106,Ananya Rao,Computer Networks,Present
2026-08-27,23CS107,Vivek Kulkarni,Computer Networks,Present
2026-08-27,23CS108,Priya Nair,Computer Networks,Present
2026-08-27,23CS109,Arjun Deshmukh,Computer Networks,Present
2026-08-27,23CS110,Tanvi Joshi,Computer Networks,Present
2026-08-27,23CS111,Yash Agarwal,Computer Networks,Present
2026-08-27,23CS112,Meera Pillai,Computer Networks,Present
2026-08-27,23CS113,Nikhil Verma,Computer Networks,Present
2026-08-27,23CS114,Riya Bansal,Computer Networks,Present
2026-08-27,23CS115,Omkar Jadhav,Computer Networks,Present
2026-08-27,23CS101,Aarav Sharma,Soft Skills,Absent
2026-08-27,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-27,23CS103,Rohan Patil,Soft Skills,Present
2026-08-27,23CS104,Sneha Iyer,Soft Skills,Absent
2026-08-27,23CS105,Kabir Mehta,Soft Skills,Present
2026-08-27,23CS106,Ananya Rao,Soft Skills,Present
2026-08-27,23CS107,Vivek Kulkarni,Soft Skills,Absent
2026-08-27,23CS108,Priya Nair,Soft Skills,Present
2026-08-27,23CS109,Arjun Deshmukh,Soft Skills,Present
2026-08-27,23CS110,Tanvi Joshi,Soft Skills,Present
2026-08-27,23CS111,Yash Agarwal,Soft Skills,Absent
2026-08-27,23CS112,Meera Pillai,Soft Skills,Present
2026-08-27,23CS113,Nikhil Verma,Soft Skills,Present
2026-08-27,23CS114,Riya Bansal,Soft Skills,Present
2026-08-27,23CS115,Omkar Jadhav,Soft Skills,Absent
2026-08-28,23CS101,Aarav Sharma,Machine Learning,Absent
2026-08-28,23CS102,Ishika Dubey,Machine Learning,Present
2026-08-28,23CS103,Rohan Patil,Machine Learning,Present
2026-08-28,23CS104,Sneha Iyer,Machine Learning,Absent
2026-08-28,23CS105,Kabir Mehta,Machine Learning,Present
2026-08-28,23CS106,Ananya Rao,Machine Learning,Present
2026-08-28,23CS107,Vivek Kulkarni,Machine Learning,Present
2026-08-28,23CS108,Priya Nair,Machine Learning,Present
2026-08-28,23CS109,Arjun Deshmukh,Machine Learning,Present
2026-08-28,23CS110,Tanvi Joshi,Machine Learning,Present
2026-08-28,23CS111,Yash Agarwal,Machine Learning,Present
2026-08-28,23CS112,Meera Pillai,Machine Learning,Present
2026-08-28,23CS113,Nikhil Verma,Machine Learning,Present
2026-08-28,23CS114,Riya Bansal,Machine Learning,Absent
2026-08-28,23CS115,Omkar Jadhav,Machine Learning,Present
2026-08-28,23CS101,Aarav Sharma,Computer Networks,Absent
2026-08-28,23CS102,Ishika Dubey,Computer Networks,Absent
2026-08-28,23CS103,Rohan Patil,Computer Networks,Present
2026-08-28,23CS104,Sneha Iyer,Computer Networks,Present
2026-08-28,23CS105,Kabir Mehta,Computer Networks,Absent
2026-08-28,23CS106,Ananya Rao,Computer Networks,Present
2026-08-28,23CS107,Vivek Kulkarni,Computer Networks,Absent
2026-08-28,23CS108,Priya Nair,Computer Networks,Present
2026-08-28,23CS109,Arjun Deshmukh,Computer Networks,Present
2026-08-28,23CS110,Tanvi Joshi,Computer Networks,Present
2026-08-28,23CS111,Yash Agarwal,Computer Networks,Absent
2026-08-28,23CS112,Meera Pillai,Computer Networks,Present
2026-08-28,23CS113,Nikhil Verma,Computer Networks,Present
2026-08-28,23CS114,Riya Bansal,Computer Networks,Absent
2026-08-28,23CS115,Omkar Jadhav,Computer Networks,Present
2026-08-28,23CS101,Aarav Sharma,Soft Skills,Present
2026-08-28,23CS102,Ishika Dubey,Soft Skills,Present
2026-08-28,23CS103,Rohan Patil,Soft Skills,Present
2026-08-28,23CS104,Sneha Iyer,Soft Skills,Absent
2026-08-28,23CS105,Kabir Mehta,Soft Skills,Present
2026-08-28,23CS106,Ananya Rao,Soft Skills,Present
2026-08-28,23CS107,Vivek Kulkarni,Soft Skills,Present
2026-08-28,23CS108,Priya Nair,Soft Skills,Absent
2026-08-28,23CS109,Arjun Deshmukh,Soft Skills,Absent
2026-08-28,23CS110,Tanvi Joshi,Soft Skills,Present
2026-08-28,23CS111,Yash Agarwal,Soft Skills,Present
2026-08-28,23CS112,Meera Pillai,Soft Skills,Present
2026-08-28,23CS113,Nikhil Verma,Soft Skills,Present
2026-08-28,23CS114,Riya Bansal,Soft Skills,Present
2026-08-28,23CS115,Omkar Jadhav,Soft Skills,Present
